ID,Customer.Code,Sentimental.Score,text
4995,15000010,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
4996,15009179,0,RT @ShannonKetcher2: @StayHomeAmerica @musser_benson @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @I…
4997,15002618,0,RT @musser_benson: @ShannonKetcher2 @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
4998,15005743,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
4999,15007956,0,RT @ShannonKetcher2: @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
5000,15000763,0,"RT @S10Bird: I recently got the chance to go back to my alma mater for a game <U+0001F3C0>, and of course, some Dairy Bar ice cream<U+0001F366>Watch and learn ho…"
5001,15005557,0,RT @Legalator: @AJOKERONJACK @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
5002,15007523,-1,@SenWarren @WellsFargo @federalreserve Another criminal offense by #impeachElizabethWarrenCFPBslushfund
5003,15000636,0,RT @Legalator: @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
5004,15003710,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5005,15008623,0,RT @StayHomeAmerica: @musser_benson @Legalator @ShannonKetcher2 @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @I…
5006,15008584,0,RT @ShannonKetcher2: @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
5007,15005482,0,RT @AJOKERONJACK: @ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
5008,15002551,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5009,15007560,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5010,15002458,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5011,15005307,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5012,15006621,0,"RT @mnwild: #mnwild returns home to host St. Louis again at 6 p.m.

<U+0001F4FA> @NBCSN | <U+0001F4FB> @KFAN1003 | <U+0001F4F1>Wild App, #STLvsMIN | @WellsFargo https://t.c…"
5013,15003867,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5014,15007973,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5015,15007498,0,"RT @S10Bird: I recently got the chance to go back to my alma mater for a game <U+0001F3C0>, and of course, some Dairy Bar ice cream<U+0001F366>Watch and learn ho…"
5016,15009661,-2,RT @LtBullitt68: @SenWarren @WellsFargo @federalreserve Everyone harmed by this flim flam excuse for a banking institution should be made h…
5017,15004211,-1,RT @JayBehrens1: @SenWarren @WellsFargo @federalreserve Wells Fargo needs to be broken up. All major banks need to be. Banks should be bank…
5018,15000635,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5019,15007794,1,@SenWarren @WellsFargo @federalreserve Liz is really good. Ask Biden. He said so when they had a discussion of bank… https://t.co/K7NyHGSJqK
5020,15002211,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5021,15005495,0,@SenWarren @WellsFargo @federalreserve Liz... you should be fired. You lie and spend OTM like it’s yours. Pot calling the kettle black.
5022,15005881,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5023,15002132,0,RT @DeboraDeMAGA: @ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isab…
5024,15000120,0,RT @Legalator: @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
5025,15003856,0,RT @Legalator: @AJOKERONJACK @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
5026,15000774,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5027,15007357,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5028,15000672,0,RT @ShannonKetcher2: @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
5029,15007266,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5030,15003836,0,@SenWarren @WellsFargo @federalreserve Is she running Wells Fargo now? She is a true socialist at heart!! Dangerous!!
5031,15000389,0,@WellsFargo I just signed up for VITAL - the world’s first social credit card that pays you to share. Join me:… https://t.co/RzCLXLl9Le
5032,15002068,0,@ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170… https://t.co/BOVB49r5wh
5033,15004844,0,"RT @S10Bird: I recently got the chance to go back to my alma mater for a game <U+0001F3C0>, and of course, some Dairy Bar ice cream<U+0001F366>Watch and learn ho…"
5034,15005485,0,@SenWarren @WellsFargo @federalreserve Says the #socialist @SenWarren
5035,15001265,-2,@SenWarren @WellsFargo @federalreserve Your very familiar with “scandals” aren’t you? Like how YOU lied about ur he… https://t.co/IyVOPtIgDB
5036,15009463,0,"RT @S10Bird: I recently got the chance to go back to my alma mater for a game <U+0001F3C0>, and of course, some Dairy Bar ice cream<U+0001F366>Watch and learn ho…"
5037,15009080,0,@Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170… https://t.co/7ysZlRdqtv
5038,15001106,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5039,15008164,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5040,15000957,0,RT @WsideFoodBank: A shout-out to our @WellsFargo volunteers- thanks guys for your help at a recent #WSFB food sort! #volunteering #endhung…
5041,15001699,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5042,15006251,0,RT @Legalator: @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @ShannonKetcher2 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
5043,15007607,0,RT @ShannonKetcher2: @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
5044,15005945,0,RT @StayHomeAmerica: @musser_benson @Legalator @ShannonKetcher2 @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @I…
5045,15000179,0,RT @Legalator: @AJOKERONJACK @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
5046,15007805,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5047,15000633,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5048,15009673,0,@StayHomeAmerica @musser_benson @Legalator @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224… https://t.co/7bA6pug7iV
5049,15000210,0,RT @StayHomeAmerica: @musser_benson @Legalator @ShannonKetcher2 @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @I…
5050,15008788,0,@musser_benson @beastsaver @ourkidz3 @BeyondTheBantr @nadiaskin1 @ForeclosureOz @Legalator @Darla_Marlene… https://t.co/iBAhVNZ0pL
5051,15003657,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5052,15009025,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5053,15003545,0,I stole this dudes girl but right after I ordered drinks @WellsFargo blocked my card since it was a lot of purchase… https://t.co/smRb2rvc6r
5054,15003766,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5055,15000408,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5056,15004331,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5057,15008806,0,@SenWarren @WellsFargo @federalreserve Who else is going to step in and do what Mr. Sloan is doing??
5058,15009928,0,RT @ShannonKetcher2: @musser_benson @beastsaver @ourkidz3 @BeyondTheBantr @nadiaskin1 @ForeclosureOz @Legalator @Darla_Marlene @Traci363629…
5059,15001925,0,@SenWarren @WellsFargo @federalreserve Wacky Lizzy! What ethnicity are you this week? Please logout! @realDonaldTrump @SpeakerPelosi @AOC
5060,15007314,0,RT @musser_benson: @ShannonKetcher2 @beastsaver @ourkidz3 @BeyondTheBantr @nadiaskin1 @ForeclosureOz @Legalator @Darla_Marlene @Traci363629…
5061,15000804,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5062,15006822,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5063,15002239,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5064,15007054,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5065,15001084,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5066,15001097,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5067,15008165,0,@mnwild @NBCSN @KFAN1003 @WellsFargo Line up?
5068,15000962,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5069,15002840,0,@SenWarren @WellsFargo @federalreserve please provide info on what proof you have against Tim Sloan. He’s making gr… https://t.co/UEc3hBHqNZ
5070,15009934,0,@SenWarren @WellsFargo @federalreserve All affected have been made whole and the banks is making efforts every day… https://t.co/DnubQ4bAwN
5071,15000808,0,@SenWarren @WellsFargo @federalreserve Not another Week its another Weak.  Ask Liz why Congress has classified medi… https://t.co/a9xXuwUzg6
5072,15001362,0,RT @Legalator: @DeboraDeMAGA @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isab…
5073,15002145,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5074,15009045,0,@SenWarren @WellsFargo @federalreserve I want an investigation done on the senator. What financial holdings does sh… https://t.co/ady4YRlwAO
5075,15006297,0,RT @Legalator: @AJOKERONJACK @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
5076,15004809,0,RT @Legalator: @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
5077,15007885,0,"RT @Darla_Marlene: @remax and #Sheriffs showed up at our home March 6 , 2017 locked us out . 
She was @wellsfargo. 
@jpmorgan recorded owne…"
5078,15003612,0,@ShannonKetcher2 @beastsaver @ourkidz3 @BeyondTheBantr @nadiaskin1 @ForeclosureOz @Legalator @Darla_Marlene… https://t.co/6Xf90hlKdB
5079,15005299,0,@ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224… https://t.co/1ViGrHkBou
5080,15007324,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5081,15006957,0,@SenWarren @WellsFargo @federalreserve You will get no votes other than those who support your lies. You are not a… https://t.co/Jb0KLGp195
5082,15009846,0,@SenWarren @WellsFargo @federalreserve This is something u n Hillary n Maxine n Nancy should discuss at ur pajama p… https://t.co/suXL278v7w
5083,15005821,0,"RT @S10Bird: I recently got the chance to go back to my alma mater for a game <U+0001F3C0>, and of course, some Dairy Bar ice cream<U+0001F366>Watch and learn ho…"
5084,15004190,0,RT @ShannonKetcher2: @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224 @Isabel1170 @Din_SF…
5085,15008054,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5086,15006774,0,RT @AJOKERONJACK: @ShannonKetcher2 @Legalator @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224 @Isabel1170 @Din_SF…
5087,15009757,0,@AJOKERONJACK @ShannonKetcher2 @musser_benson @Darla_Marlene @ourkidz3 @truthsearch1957 @CathyPe78176224… https://t.co/2aHylsBi2g
5088,15008352,0,"...With #BankofAmerica (@BankofAmerica), of course, because I don’t want any of the well’s far GO! With all due… https://t.co/RdKeV7i7o9"
5089,15005720,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5090,15009548,-1,"RT @SenWarren: Another week, another @WellsFargo scandal under Tim Sloan's leadership. The @FederalReserve shouldn't remove the bank's grow…"
5091,15009078,0,@musser_benson @Legalator @ShannonKetcher2 @Darla_Marlene @ourkidz3 @truthsearch1957 @AJOKERONJACK @CathyPe78176224… https://t.co/PRfXERRHIO
5092,15006762,0,RT @ShannonKetcher2: @musser_benson @beastsaver @ourkidz3 @BeyondTheBantr @nadiaskin1 @ForeclosureOz @Legalator @Darla_Marlene @Traci363629…
5093,15006278,0,@SenWarren @WellsFargo @federalreserve I don't listen to anything Elizabeth Warren says she who wants to be command… https://t.co/MxmF1aq9rt
5094,15004125,0,RT @LamarSoftball: Here is your @WellsFargo Cards Starting Lineup. Cards take on the Roadrunners at 11:30 a.m. #WeAreLU #ChampionshipMindse…
5095,15002377,-2,"Yep, CEO Tim Sloan ran the @WellsFargo unit where phony signatures were rampant. Our story that caught @SenWarren e… https://t.co/bw1MV8B8VQ"
5096,15000532,0,"RT @Lamar_Baseball: The @WellsFargo Starting Lineup:

1 - George - RF
2 - Coker - LF
3 - Correa - SS
4 - Adames - 3B
5 - Gutierrez - C
6 -…"
